[2025-09-13 00:04:43] 已保存分块 0/52 用于文件 1.mp4
[2025-09-13 00:14:45] 已保存分块 44/45 用于文件 10.mp4
[2025-09-13 00:14:45] 文件 10.mp4 上传完成并合并成功。保存路径: D:\phpstudy_pro\WWW\gaoguangshike.cn/uploads/final_videos/68c446f596935_1757693685_10.mp4, 文件大小: 89.62 MB
[2025-09-13 00:16:51] 已保存分块 0/45 用于文件 10.mp4
[2025-09-13 00:16:51] 已保存分块 1/45 用于文件 10.mp4
[2025-09-13 00:16:52] 已保存分块 2/45 用于文件 10.mp4
[2025-09-13 00:16:52] 已保存分块 3/45 用于文件 10.mp4
[2025-09-13 00:16:52] 已保存分块 4/45 用于文件 10.mp4
[2025-09-13 00:16:52] 已保存分块 5/45 用于文件 10.mp4
[2025-09-13 00:16:52] 已保存分块 6/45 用于文件 10.mp4
[2025-09-13 00:16:52] 已保存分块 7/45 用于文件 10.mp4
[2025-09-13 00:16:52] 已保存分块 8/45 用于文件 10.mp4
[2025-09-13 00:16:52] 已保存分块 9/45 用于文件 10.mp4
[2025-09-13 00:16:53] 已保存分块 10/45 用于文件 10.mp4
[2025-09-13 00:16:53] 已保存分块 11/45 用于文件 10.mp4
[2025-09-13 00:16:53] 已保存分块 12/45 用于文件 10.mp4
[2025-09-13 00:16:53] 已保存分块 13/45 用于文件 10.mp4
[2025-09-13 00:16:53] 已保存分块 14/45 用于文件 10.mp4
[2025-09-13 00:16:53] 已保存分块 15/45 用于文件 10.mp4
[2025-09-13 00:16:53] 已保存分块 16/45 用于文件 10.mp4
[2025-09-13 00:16:53] 已保存分块 17/45 用于文件 10.mp4
[2025-09-13 00:16:54] 已保存分块 18/45 用于文件 10.mp4
[2025-09-13 00:16:54] 已保存分块 19/45 用于文件 10.mp4
[2025-09-13 00:16:54] 已保存分块 20/45 用于文件 10.mp4
[2025-09-13 00:16:54] 已保存分块 21/45 用于文件 10.mp4
[2025-09-13 00:16:54] 已保存分块 22/45 用于文件 10.mp4
[2025-09-13 00:16:54] 已保存分块 23/45 用于文件 10.mp4
[2025-09-13 00:16:54] 已保存分块 24/45 用于文件 10.mp4
[2025-09-13 00:16:54] 已保存分块 25/45 用于文件 10.mp4
[2025-09-13 00:16:55] 已保存分块 26/45 用于文件 10.mp4
[2025-09-13 00:16:55] 已保存分块 27/45 用于文件 10.mp4
[2025-09-13 00:16:55] 已保存分块 28/45 用于文件 10.mp4
[2025-09-13 00:16:55] 已保存分块 29/45 用于文件 10.mp4
[2025-09-13 00:16:55] 已保存分块 30/45 用于文件 10.mp4
[2025-09-13 00:16:55] 已保存分块 31/45 用于文件 10.mp4
[2025-09-13 00:16:55] 已保存分块 32/45 用于文件 10.mp4
[2025-09-13 00:16:56] 已保存分块 33/45 用于文件 10.mp4
[2025-09-13 00:16:56] 已保存分块 34/45 用于文件 10.mp4
[2025-09-13 00:16:56] 已保存分块 35/45 用于文件 10.mp4
[2025-09-13 00:16:56] 已保存分块 36/45 用于文件 10.mp4
[2025-09-13 00:16:56] 已保存分块 37/45 用于文件 10.mp4
[2025-09-13 00:16:56] 已保存分块 38/45 用于文件 10.mp4
[2025-09-13 00:16:56] 已保存分块 39/45 用于文件 10.mp4
[2025-09-13 00:16:56] 已保存分块 40/45 用于文件 10.mp4
[2025-09-13 00:16:57] 已保存分块 41/45 用于文件 10.mp4
[2025-09-13 00:16:57] 已保存分块 42/45 用于文件 10.mp4
[2025-09-13 00:16:57] 已保存分块 43/45 用于文件 10.mp4
[2025-09-13 00:16:57] 已保存分块 44/45 用于文件 10.mp4
[2025-09-13 00:16:57] 文件 10.mp4 上传完成并合并成功。保存路径: D:\phpstudy_pro\WWW\gaoguangshike.cn/uploads/final_videos/68c447796f11d_1757693817_10.mp4, 文件大小: 89.62 MB
[2025-09-13 00:22:35] 已保存分块 0/45 用于文件 10.mp4
[2025-09-13 00:22:35] 已保存分块 1/45 用于文件 10.mp4
[2025-09-13 00:22:35] 已保存分块 2/45 用于文件 10.mp4
[2025-09-13 00:22:35] 已保存分块 3/45 用于文件 10.mp4
[2025-09-13 00:22:35] 已保存分块 4/45 用于文件 10.mp4
[2025-09-13 00:22:35] 已保存分块 5/45 用于文件 10.mp4
[2025-09-13 00:22:36] 已保存分块 6/45 用于文件 10.mp4
[2025-09-13 00:22:36] 已保存分块 7/45 用于文件 10.mp4
[2025-09-13 00:22:36] 已保存分块 8/45 用于文件 10.mp4
[2025-09-13 00:22:36] 已保存分块 9/45 用于文件 10.mp4
[2025-09-13 00:22:36] 已保存分块 10/45 用于文件 10.mp4
[2025-09-13 00:22:36] 已保存分块 11/45 用于文件 10.mp4
[2025-09-13 00:22:36] 已保存分块 12/45 用于文件 10.mp4
[2025-09-13 00:22:36] 已保存分块 13/45 用于文件 10.mp4
[2025-09-13 00:22:37] 已保存分块 14/45 用于文件 10.mp4
[2025-09-13 00:22:37] 已保存分块 15/45 用于文件 10.mp4
[2025-09-13 00:22:37] 已保存分块 16/45 用于文件 10.mp4
[2025-09-13 00:22:37] 已保存分块 17/45 用于文件 10.mp4
[2025-09-13 00:22:37] 已保存分块 18/45 用于文件 10.mp4
[2025-09-13 00:22:37] 已保存分块 19/45 用于文件 10.mp4
[2025-09-13 00:22:37] 已保存分块 20/45 用于文件 10.mp4
[2025-09-13 00:22:37] 已保存分块 21/45 用于文件 10.mp4
[2025-09-13 00:22:37] 已保存分块 22/45 用于文件 10.mp4
[2025-09-13 00:22:38] 已保存分块 23/45 用于文件 10.mp4
[2025-09-13 00:22:38] 已保存分块 24/45 用于文件 10.mp4
[2025-09-13 00:22:38] 已保存分块 25/45 用于文件 10.mp4
[2025-09-13 00:22:38] 已保存分块 26/45 用于文件 10.mp4
[2025-09-13 00:22:38] 已保存分块 27/45 用于文件 10.mp4
[2025-09-13 00:22:38] 已保存分块 28/45 用于文件 10.mp4
[2025-09-13 00:22:38] 已保存分块 29/45 用于文件 10.mp4
[2025-09-13 00:22:38] 已保存分块 30/45 用于文件 10.mp4
[2025-09-13 00:22:39] 已保存分块 31/45 用于文件 10.mp4
[2025-09-13 00:22:39] 已保存分块 32/45 用于文件 10.mp4
[2025-09-13 00:22:39] 已保存分块 33/45 用于文件 10.mp4
[2025-09-13 00:22:39] 已保存分块 34/45 用于文件 10.mp4
[2025-09-13 00:22:39] 已保存分块 35/45 用于文件 10.mp4
[2025-09-13 00:22:39] 已保存分块 36/45 用于文件 10.mp4
[2025-09-13 00:22:39] 已保存分块 37/45 用于文件 10.mp4
[2025-09-13 00:22:39] 已保存分块 38/45 用于文件 10.mp4
[2025-09-13 00:22:40] 已保存分块 39/45 用于文件 10.mp4
[2025-09-13 00:22:40] 已保存分块 40/45 用于文件 10.mp4
[2025-09-13 00:22:40] 已保存分块 41/45 用于文件 10.mp4
[2025-09-13 00:22:40] 已保存分块 42/45 用于文件 10.mp4
[2025-09-13 00:22:40] 已保存分块 43/45 用于文件 10.mp4
[2025-09-13 00:22:40] 已保存分块 44/45 用于文件 10.mp4
[2025-09-13 00:22:40] 文件 10.mp4 上传完成并合并成功。保存路径: D:\phpstudy_pro\WWW\gaoguangshike.cn/uploads/final_videos/68c448d0a35a6_1757694160_10.mp4, 文件大小: 89.62 MB
[2025-09-13 00:33:37] 已保存分块 0/14 用于文件 沃蓝快闪.mp4
[2025-09-13 00:33:37] 已保存分块 1/14 用于文件 沃蓝快闪.mp4
[2025-09-13 00:33:37] 已保存分块 2/14 用于文件 沃蓝快闪.mp4
[2025-09-13 00:33:37] 已保存分块 3/14 用于文件 沃蓝快闪.mp4
[2025-09-13 00:33:37] 已保存分块 4/14 用于文件 沃蓝快闪.mp4
[2025-09-13 00:33:37] 已保存分块 5/14 用于文件 沃蓝快闪.mp4
[2025-09-13 00:33:37] 已保存分块 6/14 用于文件 沃蓝快闪.mp4
[2025-09-13 00:33:37] 已保存分块 7/14 用于文件 沃蓝快闪.mp4
[2025-09-13 00:33:38] 已保存分块 8/14 用于文件 沃蓝快闪.mp4
[2025-09-13 00:33:38] 已保存分块 9/14 用于文件 沃蓝快闪.mp4
[2025-09-13 00:33:38] 已保存分块 10/14 用于文件 沃蓝快闪.mp4
[2025-09-13 00:33:38] 已保存分块 11/14 用于文件 沃蓝快闪.mp4
[2025-09-13 00:33:38] 已保存分块 12/14 用于文件 沃蓝快闪.mp4
[2025-09-13 00:33:38] 已保存分块 13/14 用于文件 沃蓝快闪.mp4
[2025-09-13 00:33:38] 文件 沃蓝快闪.mp4 上传完成并合并成功。保存路径: D:\phpstudy_pro\WWW\gaoguangshike.cn/uploads/final_videos/68c44b628cd21_1757694818_沃蓝快闪.mp4, 文件大小: 26.48 MB
